District,Month,Year,Description,Keywords
Westgodavari,April,2015-16,The dataset provides the details of disbursement of the Westgodavari district treasury for the month of April in the fiscal year 2015-16.,"['District Treasury', 'Andhra Pradesh', 'Westgodavari', 'April', '2015-16', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Labour and Employment', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Public Health', 'Welfare of Scheduled Castes', 'Surveys and Statistics', 'Secondary Education', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Child Welfare', ""Women's Welfare"", 'Government Colleges and Institutes', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Industrial Training Institutes', 'District Police Force']"
Westgodavari,May,2015-16,The dataset provides the details of disbursement of the Westgodavari district treasury for the month of May in the fiscal year 2015-16.,"['District Treasury', 'Andhra Pradesh', 'Westgodavari', 'May', '2015-16', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Labour and Employment', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Public Health', 'Welfare of Scheduled Castes', 'Surveys and Statistics', 'Secondary Education', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Child Welfare', ""Women's Welfare"", 'Government Colleges and Institutes', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Industrial Training Institutes', 'District Police Force']"
Westgodavari,June,2015-16,The dataset provides the details of disbursement of the Westgodavari district treasury for the month of June in the fiscal year 2015-16.,"['District Treasury', 'Andhra Pradesh', 'Westgodavari', 'June', '2015-16', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Labour and Employment', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Public Health', 'Welfare of Scheduled Castes', 'Surveys and Statistics', 'Secondary Education', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Child Welfare', ""Women's Welfare"", 'Government Colleges and Institutes', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Industrial Training Institutes', 'District Police Force']"
Westgodavari,July,2015-16,The dataset provides the details of disbursement of the Westgodavari district treasury for the month of July in the fiscal year 2015-16.,"['District Treasury', 'Andhra Pradesh', 'Westgodavari', 'July', '2015-16', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Labour and Employment', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Public Health', 'Welfare of Scheduled Castes', 'Surveys and Statistics', 'Secondary Education', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Child Welfare', ""Women's Welfare"", 'Government Colleges and Institutes', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Industrial Training Institutes', 'District Police Force']"
Westgodavari,August,2015-16,The dataset provides the details of disbursement of the Westgodavari district treasury for the month of August in the fiscal year 2015-16.,"['District Treasury', 'Andhra Pradesh', 'Westgodavari', 'August', '2015-16', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Labour and Employment', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Public Health', 'Welfare of Scheduled Castes', 'Surveys and Statistics', 'Secondary Education', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Child Welfare', ""Women's Welfare"", 'Government Colleges and Institutes', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Industrial Training Institutes', 'District Police Force']"
Westgodavari,September,2015-16,The dataset provides the details of disbursement of the Westgodavari district treasury for the month of September in the fiscal year 2015-16.,"['District Treasury', 'Andhra Pradesh', 'Westgodavari', 'September', '2015-16', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Labour and Employment', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Public Health', 'Welfare of Scheduled Castes', 'Surveys and Statistics', 'Secondary Education', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Child Welfare', ""Women's Welfare"", 'Government Colleges and Institutes', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Industrial Training Institutes', 'District Police Force']"
Westgodavari,October,2015-16,The dataset provides the details of disbursement of the Westgodavari district treasury for the month of October in the fiscal year 2015-16.,"['District Treasury', 'Andhra Pradesh', 'Westgodavari', 'October', '2015-16', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Labour and Employment', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Public Health', 'Welfare of Scheduled Castes', 'Surveys and Statistics', 'Secondary Education', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Child Welfare', ""Women's Welfare"", 'Government Colleges and Institutes', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Industrial Training Institutes', 'District Police Force']"
Westgodavari,November,2015-16,The dataset provides the details of disbursement of the Westgodavari district treasury for the month of November in the fiscal year 2015-16.,"['District Treasury', 'Andhra Pradesh', 'Westgodavari', 'November', '2015-16', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Labour and Employment', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Public Health', 'Welfare of Scheduled Castes', 'Surveys and Statistics', 'Secondary Education', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Child Welfare', ""Women's Welfare"", 'Government Colleges and Institutes', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Industrial Training Institutes', 'District Police Force']"
Westgodavari,December,2015-16,The dataset provides the details of disbursement of the Westgodavari district treasury for the month of December in the fiscal year 2015-16.,"['District Treasury', 'Andhra Pradesh', 'Westgodavari', 'December', '2015-16', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Labour and Employment', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Public Health', 'Welfare of Scheduled Castes', 'Surveys and Statistics', 'Secondary Education', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Child Welfare', ""Women's Welfare"", 'Government Colleges and Institutes', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Industrial Training Institutes', 'District Police Force']"
Westgodavari,January,2015-16,The dataset provides the details of disbursement of the Westgodavari district treasury for the month of January in the fiscal year 2015-16.,"['District Treasury', 'Andhra Pradesh', 'Westgodavari', 'January', '2015-16', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Labour and Employment', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Public Health', 'Welfare of Scheduled Castes', 'Surveys and Statistics', 'Secondary Education', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Child Welfare', ""Women's Welfare"", 'Government Colleges and Institutes', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Industrial Training Institutes', 'District Police Force']"
