District,Month,Year,Description,Keywords
Westgodavari,April,2016-17,The dataset provides the details of disbursement of the Westgodavari district treasury for the month of April in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Westgodavari', 'April', '2016-17', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'Medical and Public Health', 'General Education', 'Administration of Justice', 'Labour and Employment', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Secondary Education', 'Welfare of Backward Classes', 'Public Health', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Correctional Services', 'Child Welfare', 'Welfare of Handicapped', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Certified Schools and Homes', 'Integrated Child Development Service (ICDS)']"
Westgodavari,May,2016-17,The dataset provides the details of disbursement of the Westgodavari district treasury for the month of May in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Westgodavari', 'May', '2016-17', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'Medical and Public Health', 'General Education', 'Administration of Justice', 'Labour and Employment', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Secondary Education', 'Welfare of Backward Classes', 'Public Health', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Correctional Services', 'Child Welfare', 'Welfare of Handicapped', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Certified Schools and Homes', 'Integrated Child Development Service (ICDS)']"
Westgodavari,June,2016-17,The dataset provides the details of disbursement of the Westgodavari district treasury for the month of June in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Westgodavari', 'June', '2016-17', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'Medical and Public Health', 'General Education', 'Administration of Justice', 'Labour and Employment', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Secondary Education', 'Welfare of Backward Classes', 'Public Health', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Correctional Services', 'Child Welfare', 'Welfare of Handicapped', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Certified Schools and Homes', 'Integrated Child Development Service (ICDS)']"
Westgodavari,July,2016-17,The dataset provides the details of disbursement of the Westgodavari district treasury for the month of July in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Westgodavari', 'July', '2016-17', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'Medical and Public Health', 'General Education', 'Administration of Justice', 'Labour and Employment', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Secondary Education', 'Welfare of Backward Classes', 'Public Health', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Correctional Services', 'Child Welfare', 'Welfare of Handicapped', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Certified Schools and Homes', 'Integrated Child Development Service (ICDS)']"
Westgodavari,August,2016-17,The dataset provides the details of disbursement of the Westgodavari district treasury for the month of August in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Westgodavari', 'August', '2016-17', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'Medical and Public Health', 'General Education', 'Administration of Justice', 'Labour and Employment', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Secondary Education', 'Welfare of Backward Classes', 'Public Health', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Correctional Services', 'Child Welfare', 'Welfare of Handicapped', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Certified Schools and Homes', 'Integrated Child Development Service (ICDS)']"
Westgodavari,September,2016-17,The dataset provides the details of disbursement of the Westgodavari district treasury for the month of September in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Westgodavari', 'September', '2016-17', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'Medical and Public Health', 'General Education', 'Administration of Justice', 'Labour and Employment', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Secondary Education', 'Welfare of Backward Classes', 'Public Health', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Correctional Services', 'Child Welfare', 'Welfare of Handicapped', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Certified Schools and Homes', 'Integrated Child Development Service (ICDS)']"
Westgodavari,October,2016-17,The dataset provides the details of disbursement of the Westgodavari district treasury for the month of October in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Westgodavari', 'October', '2016-17', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'Medical and Public Health', 'General Education', 'Administration of Justice', 'Labour and Employment', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Secondary Education', 'Welfare of Backward Classes', 'Public Health', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Correctional Services', 'Child Welfare', 'Welfare of Handicapped', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Certified Schools and Homes', 'Integrated Child Development Service (ICDS)']"
Westgodavari,November,2016-17,The dataset provides the details of disbursement of the Westgodavari district treasury for the month of November in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Westgodavari', 'November', '2016-17', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'Medical and Public Health', 'General Education', 'Administration of Justice', 'Labour and Employment', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Secondary Education', 'Welfare of Backward Classes', 'Public Health', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Correctional Services', 'Child Welfare', 'Welfare of Handicapped', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Certified Schools and Homes', 'Integrated Child Development Service (ICDS)']"
Westgodavari,December,2016-17,The dataset provides the details of disbursement of the Westgodavari district treasury for the month of December in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Westgodavari', 'December', '2016-17', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'Medical and Public Health', 'General Education', 'Administration of Justice', 'Labour and Employment', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Secondary Education', 'Welfare of Backward Classes', 'Public Health', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Correctional Services', 'Child Welfare', 'Welfare of Handicapped', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Certified Schools and Homes', 'Integrated Child Development Service (ICDS)']"
Westgodavari,January,2016-17,The dataset provides the details of disbursement of the Westgodavari district treasury for the month of January in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Westgodavari', 'January', '2016-17', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'Medical and Public Health', 'General Education', 'Administration of Justice', 'Labour and Employment', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Secondary Education', 'Welfare of Backward Classes', 'Public Health', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Correctional Services', 'Child Welfare', 'Welfare of Handicapped', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Certified Schools and Homes', 'Integrated Child Development Service (ICDS)']"
Westgodavari,February,2016-17,The dataset provides the details of disbursement of the Westgodavari district treasury for the month of February in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Westgodavari', 'February', '2016-17', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'Medical and Public Health', 'General Education', 'Administration of Justice', 'Labour and Employment', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Secondary Education', 'Welfare of Backward Classes', 'Public Health', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Correctional Services', 'Child Welfare', 'Welfare of Handicapped', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Certified Schools and Homes', 'Integrated Child Development Service (ICDS)']"
