District,Month,Year,Description,Keywords
Krishna,April,2016-17,The dataset provides the details of disbursement of the Krishna district treasury for the month of April in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Krishna', 'April', '2016-17', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'Administration of Justice', 'General Education', 'Police', 'Social Welfare', 'Public Health', 'Welfare of Scheduled Castes', 'Medical Education, Training and Research', 'Welfare of Backward Classes', 'Secondary Education', 'Direction and Administration', 'Education', 'Ayurveda', 'Civil and Sessions Courts', 'Correctional Services', 'Legal Advisors and Counsels', 'District Offices', 'Headquarters Office', 'Government Hostels', 'Regional Offices', 'Integrated Child Development Service (ICDS)', 'Certified Schools and Homes']"
Krishna,May,2016-17,The dataset provides the details of disbursement of the Krishna district treasury for the month of May in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Krishna', 'May', '2016-17', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'Administration of Justice', 'General Education', 'Police', 'Social Welfare', 'Public Health', 'Welfare of Scheduled Castes', 'Medical Education, Training and Research', 'Welfare of Backward Classes', 'Secondary Education', 'Direction and Administration', 'Education', 'Ayurveda', 'Civil and Sessions Courts', 'Correctional Services', 'Legal Advisors and Counsels', 'District Offices', 'Headquarters Office', 'Government Hostels', 'Regional Offices', 'Integrated Child Development Service (ICDS)', 'Certified Schools and Homes']"
Krishna,June,2016-17,The dataset provides the details of disbursement of the Krishna district treasury for the month of June in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Krishna', 'June', '2016-17', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'Administration of Justice', 'General Education', 'Police', 'Social Welfare', 'Public Health', 'Welfare of Scheduled Castes', 'Medical Education, Training and Research', 'Welfare of Backward Classes', 'Secondary Education', 'Direction and Administration', 'Education', 'Ayurveda', 'Civil and Sessions Courts', 'Correctional Services', 'Legal Advisors and Counsels', 'District Offices', 'Headquarters Office', 'Government Hostels', 'Regional Offices', 'Integrated Child Development Service (ICDS)', 'Certified Schools and Homes']"
Krishna,July,2016-17,The dataset provides the details of disbursement of the Krishna district treasury for the month of July in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Krishna', 'July', '2016-17', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'Administration of Justice', 'General Education', 'Police', 'Social Welfare', 'Public Health', 'Welfare of Scheduled Castes', 'Medical Education, Training and Research', 'Welfare of Backward Classes', 'Secondary Education', 'Direction and Administration', 'Education', 'Ayurveda', 'Civil and Sessions Courts', 'Correctional Services', 'Legal Advisors and Counsels', 'District Offices', 'Headquarters Office', 'Government Hostels', 'Regional Offices', 'Integrated Child Development Service (ICDS)', 'Certified Schools and Homes']"
Krishna,August,2016-17,The dataset provides the details of disbursement of the Krishna district treasury for the month of August in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Krishna', 'August', '2016-17', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'Administration of Justice', 'General Education', 'Police', 'Social Welfare', 'Public Health', 'Welfare of Scheduled Castes', 'Medical Education, Training and Research', 'Welfare of Backward Classes', 'Secondary Education', 'Direction and Administration', 'Education', 'Ayurveda', 'Civil and Sessions Courts', 'Correctional Services', 'Legal Advisors and Counsels', 'District Offices', 'Headquarters Office', 'Government Hostels', 'Regional Offices', 'Integrated Child Development Service (ICDS)', 'Certified Schools and Homes']"
Krishna,September,2016-17,The dataset provides the details of disbursement of the Krishna district treasury for the month of September in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Krishna', 'September', '2016-17', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'Administration of Justice', 'General Education', 'Police', 'Social Welfare', 'Public Health', 'Welfare of Scheduled Castes', 'Medical Education, Training and Research', 'Welfare of Backward Classes', 'Secondary Education', 'Direction and Administration', 'Education', 'Ayurveda', 'Civil and Sessions Courts', 'Correctional Services', 'Legal Advisors and Counsels', 'District Offices', 'Headquarters Office', 'Government Hostels', 'Regional Offices', 'Integrated Child Development Service (ICDS)', 'Certified Schools and Homes']"
Krishna,October,2016-17,The dataset provides the details of disbursement of the Krishna district treasury for the month of October in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Krishna', 'October', '2016-17', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'Administration of Justice', 'General Education', 'Police', 'Social Welfare', 'Public Health', 'Welfare of Scheduled Castes', 'Medical Education, Training and Research', 'Welfare of Backward Classes', 'Secondary Education', 'Direction and Administration', 'Education', 'Ayurveda', 'Civil and Sessions Courts', 'Correctional Services', 'Legal Advisors and Counsels', 'District Offices', 'Headquarters Office', 'Government Hostels', 'Regional Offices', 'Integrated Child Development Service (ICDS)', 'Certified Schools and Homes']"
Krishna,November,2016-17,The dataset provides the details of disbursement of the Krishna district treasury for the month of November in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Krishna', 'November', '2016-17', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'Administration of Justice', 'General Education', 'Police', 'Social Welfare', 'Public Health', 'Welfare of Scheduled Castes', 'Medical Education, Training and Research', 'Welfare of Backward Classes', 'Secondary Education', 'Direction and Administration', 'Education', 'Ayurveda', 'Civil and Sessions Courts', 'Correctional Services', 'Legal Advisors and Counsels', 'District Offices', 'Headquarters Office', 'Government Hostels', 'Regional Offices', 'Integrated Child Development Service (ICDS)', 'Certified Schools and Homes']"
Krishna,December,2016-17,The dataset provides the details of disbursement of the Krishna district treasury for the month of December in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Krishna', 'December', '2016-17', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'Administration of Justice', 'General Education', 'Police', 'Social Welfare', 'Public Health', 'Welfare of Scheduled Castes', 'Medical Education, Training and Research', 'Welfare of Backward Classes', 'Secondary Education', 'Direction and Administration', 'Education', 'Ayurveda', 'Civil and Sessions Courts', 'Correctional Services', 'Legal Advisors and Counsels', 'District Offices', 'Headquarters Office', 'Government Hostels', 'Regional Offices', 'Integrated Child Development Service (ICDS)', 'Certified Schools and Homes']"
Krishna,January,2016-17,The dataset provides the details of disbursement of the Krishna district treasury for the month of January in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Krishna', 'January', '2016-17', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'Administration of Justice', 'General Education', 'Police', 'Social Welfare', 'Public Health', 'Welfare of Scheduled Castes', 'Medical Education, Training and Research', 'Welfare of Backward Classes', 'Secondary Education', 'Direction and Administration', 'Education', 'Ayurveda', 'Civil and Sessions Courts', 'Correctional Services', 'Legal Advisors and Counsels', 'District Offices', 'Headquarters Office', 'Government Hostels', 'Regional Offices', 'Integrated Child Development Service (ICDS)', 'Certified Schools and Homes']"
Krishna,February,2016-17,The dataset provides the details of disbursement of the Krishna district treasury for the month of February in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Krishna', 'February', '2016-17', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'Administration of Justice', 'General Education', 'Police', 'Social Welfare', 'Public Health', 'Welfare of Scheduled Castes', 'Medical Education, Training and Research', 'Welfare of Backward Classes', 'Secondary Education', 'Direction and Administration', 'Education', 'Ayurveda', 'Civil and Sessions Courts', 'Correctional Services', 'Legal Advisors and Counsels', 'District Offices', 'Headquarters Office', 'Government Hostels', 'Regional Offices', 'Integrated Child Development Service (ICDS)', 'Certified Schools and Homes']"
Krishna,March,2016-17,The dataset provides the details of disbursement of the Krishna district treasury for the month of March in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Krishna', 'March', '2016-17', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'Administration of Justice', 'General Education', 'Police', 'Social Welfare', 'Public Health', 'Welfare of Scheduled Castes', 'Medical Education, Training and Research', 'Welfare of Backward Classes', 'Secondary Education', 'Direction and Administration', 'Education', 'Ayurveda', 'Civil and Sessions Courts', 'Correctional Services', 'Legal Advisors and Counsels', 'District Offices', 'Headquarters Office', 'Government Hostels', 'Regional Offices', 'Integrated Child Development Service (ICDS)', 'Certified Schools and Homes']"
