District,Month,Year,Description,Keywords
Srikakulam,April,2016-17,The dataset provides the details of disbursement of the Srikakulam district treasury for the month of April in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Srikakulam', 'April', '2016-17', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Crop Husbandry', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Public Health', 'Secondary Education', 'Welfare of Backward Classes', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Child Welfare', 'Economic Development', 'Welfare of Handicapped', 'District Offices', 'Headquarters Office', 'Government Hostels', 'Economic Support Schemes', 'Integrated Child Development Service (ICDS)', 'Educational Institutions']"
Srikakulam,May,2016-17,The dataset provides the details of disbursement of the Srikakulam district treasury for the month of May in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Srikakulam', 'May', '2016-17', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Crop Husbandry', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Public Health', 'Secondary Education', 'Welfare of Backward Classes', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Child Welfare', 'Economic Development', 'Welfare of Handicapped', 'District Offices', 'Headquarters Office', 'Government Hostels', 'Economic Support Schemes', 'Integrated Child Development Service (ICDS)', 'Educational Institutions']"
Srikakulam,June,2016-17,The dataset provides the details of disbursement of the Srikakulam district treasury for the month of June in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Srikakulam', 'June', '2016-17', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Crop Husbandry', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Public Health', 'Secondary Education', 'Welfare of Backward Classes', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Child Welfare', 'Economic Development', 'Welfare of Handicapped', 'District Offices', 'Headquarters Office', 'Government Hostels', 'Economic Support Schemes', 'Integrated Child Development Service (ICDS)', 'Educational Institutions']"
Srikakulam,July,2016-17,The dataset provides the details of disbursement of the Srikakulam district treasury for the month of July in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Srikakulam', 'July', '2016-17', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Crop Husbandry', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Public Health', 'Secondary Education', 'Welfare of Backward Classes', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Child Welfare', 'Economic Development', 'Welfare of Handicapped', 'District Offices', 'Headquarters Office', 'Government Hostels', 'Economic Support Schemes', 'Integrated Child Development Service (ICDS)', 'Educational Institutions']"
Srikakulam,August,2016-17,The dataset provides the details of disbursement of the Srikakulam district treasury for the month of August in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Srikakulam', 'August', '2016-17', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Crop Husbandry', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Public Health', 'Secondary Education', 'Welfare of Backward Classes', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Child Welfare', 'Economic Development', 'Welfare of Handicapped', 'District Offices', 'Headquarters Office', 'Government Hostels', 'Economic Support Schemes', 'Integrated Child Development Service (ICDS)', 'Educational Institutions']"
Srikakulam,September,2016-17,The dataset provides the details of disbursement of the Srikakulam district treasury for the month of September in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Srikakulam', 'September', '2016-17', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Crop Husbandry', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Public Health', 'Secondary Education', 'Welfare of Backward Classes', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Child Welfare', 'Economic Development', 'Welfare of Handicapped', 'District Offices', 'Headquarters Office', 'Government Hostels', 'Economic Support Schemes', 'Integrated Child Development Service (ICDS)', 'Educational Institutions']"
Srikakulam,October,2016-17,The dataset provides the details of disbursement of the Srikakulam district treasury for the month of October in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Srikakulam', 'October', '2016-17', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Crop Husbandry', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Public Health', 'Secondary Education', 'Welfare of Backward Classes', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Child Welfare', 'Economic Development', 'Welfare of Handicapped', 'District Offices', 'Headquarters Office', 'Government Hostels', 'Economic Support Schemes', 'Integrated Child Development Service (ICDS)', 'Educational Institutions']"
Srikakulam,November,2016-17,The dataset provides the details of disbursement of the Srikakulam district treasury for the month of November in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Srikakulam', 'November', '2016-17', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Crop Husbandry', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Public Health', 'Secondary Education', 'Welfare of Backward Classes', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Child Welfare', 'Economic Development', 'Welfare of Handicapped', 'District Offices', 'Headquarters Office', 'Government Hostels', 'Economic Support Schemes', 'Integrated Child Development Service (ICDS)', 'Educational Institutions']"
Srikakulam,December,2016-17,The dataset provides the details of disbursement of the Srikakulam district treasury for the month of December in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Srikakulam', 'December', '2016-17', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Crop Husbandry', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Public Health', 'Secondary Education', 'Welfare of Backward Classes', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Child Welfare', 'Economic Development', 'Welfare of Handicapped', 'District Offices', 'Headquarters Office', 'Government Hostels', 'Economic Support Schemes', 'Integrated Child Development Service (ICDS)', 'Educational Institutions']"
Srikakulam,January,2016-17,The dataset provides the details of disbursement of the Srikakulam district treasury for the month of January in the fiscal year 2016-17.,"['District Treasury', 'Andhra Pradesh', 'Srikakulam', 'January', '2016-17', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Crop Husbandry', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Public Health', 'Secondary Education', 'Welfare of Backward Classes', 'Direction and Administration', 'Education', 'Legal Advisors and Counsels', 'Child Welfare', 'Economic Development', 'Welfare of Handicapped', 'District Offices', 'Headquarters Office', 'Government Hostels', 'Economic Support Schemes', 'Integrated Child Development Service (ICDS)', 'Educational Institutions']"
