Amount,Detailed Head,District,Group Sub Head,Major Head,Major Head Type,Minor Head,Month,Plan/Non Plan,Sub Detailed Head,Sub Head,Sub Major Head,Major Head Description,Sub Major Head Description,Minor Head Description,Group Sub Head Description,Sub Head Description,Detailed Head Description,Sub Detailed Head Description,Voted/Charged,Head of Account
0.0,010,CHITTOOR,00,2014,P,103,JULY,N,011,04,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Economic offences,Salaries,Pay,V,2014001030004010011NVN
0.0,010,CHITTOOR,00,2014,P,103,JULY,N,012,04,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Economic offences,Salaries,Allowances,V,2014001030004010012NVN
0.0,010,CHITTOOR,00,2014,P,103,JULY,N,013,04,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Economic offences,Salaries,Dearness Allowance,V,2014001030004010013NVN
0.0,010,CHITTOOR,00,2014,P,103,JULY,N,016,04,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Economic offences,Salaries,House Rent Allowance,V,2014001030004010016NVN
-3792.0,010,CHITTOOR,00,2014,P,103,JULY,N,017,04,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Economic offences,Salaries,Medical Reimbursement,V,2014001030004010017NVN
585840.0,010,CHITTOOR,00,2014,P,103,JULY,N,011,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Salaries,Pay,V,2014001030005010011NVN
15882.0,010,CHITTOOR,00,2014,P,103,JULY,N,012,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Salaries,Allowances,V,2014001030005010012NVN
103895.0,010,CHITTOOR,00,2014,P,103,JULY,N,013,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Salaries,Dearness Allowance,V,2014001030005010013NVN
84808.0,010,CHITTOOR,00,2014,P,103,JULY,N,016,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Salaries,House Rent Allowance,V,2014001030005010016NVN
0.0,010,CHITTOOR,00,2014,P,103,JULY,N,017,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Salaries,Medical Reimbursement,V,2014001030005010017NVN
0.0,010,CHITTOOR,00,2014,P,103,JULY,N,018,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Salaries,Encashment of Earned Leave,V,2014001030005010018NVN
-4051.0,110,CHITTOOR,00,2014,P,103,JULY,N,111,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Domestic Travel Expenses,Travelling Allowance,V,2014001030005110111NVN
-2658.0,130,CHITTOOR,00,2014,P,103,JULY,N,131,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Office Expenses,"Service Postage, Telegram and Telephone Charges",V,2014001030005130131NVN
-2947.0,130,CHITTOOR,00,2014,P,103,JULY,N,132,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Office Expenses,Other Office Expenses,V,2014001030005130132NVN
0.0,130,CHITTOOR,00,2014,P,103,JULY,N,133,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Office Expenses,Water and Electricity Charges,V,2014001030005130133NVN
25672779.0,010,CHITTOOR,00,2014,P,105,JULY,N,011,04,00,Administration of Justice,Not Applicable,Civil and Sessions Courts,Not Applicable,Civil and Session Courts,Salaries,Pay,V,2014001050004010011NVN
397282.0,010,CHITTOOR,00,2014,P,105,JULY,N,012,04,00,Administration of Justice,Not Applicable,Civil and Sessions Courts,Not Applicable,Civil and Session Courts,Salaries,Allowances,V,2014001050004010012NVN
4766471.0,010,CHITTOOR,00,2014,P,105,JULY,N,013,04,00,Administration of Justice,Not Applicable,Civil and Sessions Courts,Not Applicable,Civil and Session Courts,Salaries,Dearness Allowance,V,2014001050004010013NVN
44900.0,010,CHITTOOR,00,2014,P,105,JULY,N,014,04,00,Administration of Justice,Not Applicable,Civil and Sessions Courts,Not Applicable,Civil and Session Courts,Salaries,Sumptuary Allowance,V,2014001050004010014NVN
