District,Month,Year,Description,Keywords
Krishna,April,2014-15,The dataset provides the details of disbursement of the Krishna district treasury for the month of April in the fiscal year 2014-15.,"['District Treasury', 'Andhra Pradesh', 'Krishna', 'April', '2014-15', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Police', 'Social Welfare', 'Public Health', 'Welfare of Scheduled Castes', 'Surveys and Statistics', 'Medical Education, Training and Research', 'Secondary Education', 'Direction and Administration', 'Education', 'Ayurveda', 'Civil and Sessions Courts', 'Legal Advisors and Counsels', 'Homeopathy', 'District Offices', 'Government Hostels', 'Headquarters Office', 'Special Criminal Courts dealing with Offences under the Indian Penal Code and Protection of Civil Rights Act,1955 against Scheduled Castes and Scheduled Tribes', 'District Police Force', 'Ayurvedic Hospitals and Dispensaries']"
Krishna,May,2014-15,The dataset provides the details of disbursement of the Krishna district treasury for the month of May in the fiscal year 2014-15.,"['District Treasury', 'Andhra Pradesh', 'Krishna', 'May', '2014-15', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Police', 'Social Welfare', 'Public Health', 'Welfare of Scheduled Castes', 'Surveys and Statistics', 'Medical Education, Training and Research', 'Secondary Education', 'Direction and Administration', 'Education', 'Ayurveda', 'Civil and Sessions Courts', 'Legal Advisors and Counsels', 'Homeopathy', 'District Offices', 'Government Hostels', 'Headquarters Office', 'Special Criminal Courts dealing with Offences under the Indian Penal Code and Protection of Civil Rights Act,1955 against Scheduled Castes and Scheduled Tribes', 'District Police Force', 'Ayurvedic Hospitals and Dispensaries']"
Krishna,June,2014-15,The dataset provides the details of disbursement of the Krishna district treasury for the month of June in the fiscal year 2014-15.,"['District Treasury', 'Andhra Pradesh', 'Krishna', 'June', '2014-15', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Police', 'Social Welfare', 'Public Health', 'Welfare of Scheduled Castes', 'Surveys and Statistics', 'Medical Education, Training and Research', 'Secondary Education', 'Direction and Administration', 'Education', 'Ayurveda', 'Civil and Sessions Courts', 'Legal Advisors and Counsels', 'Homeopathy', 'District Offices', 'Government Hostels', 'Headquarters Office', 'Special Criminal Courts dealing with Offences under the Indian Penal Code and Protection of Civil Rights Act,1955 against Scheduled Castes and Scheduled Tribes', 'District Police Force', 'Ayurvedic Hospitals and Dispensaries']"
Krishna,July,2014-15,The dataset provides the details of disbursement of the Krishna district treasury for the month of July in the fiscal year 2014-15.,"['District Treasury', 'Andhra Pradesh', 'Krishna', 'July', '2014-15', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Police', 'Social Welfare', 'Public Health', 'Welfare of Scheduled Castes', 'Surveys and Statistics', 'Medical Education, Training and Research', 'Secondary Education', 'Direction and Administration', 'Education', 'Ayurveda', 'Civil and Sessions Courts', 'Legal Advisors and Counsels', 'Homeopathy', 'District Offices', 'Government Hostels', 'Headquarters Office', 'Special Criminal Courts dealing with Offences under the Indian Penal Code and Protection of Civil Rights Act,1955 against Scheduled Castes and Scheduled Tribes', 'District Police Force', 'Ayurvedic Hospitals and Dispensaries']"
Krishna,August,2014-15,The dataset provides the details of disbursement of the Krishna district treasury for the month of August in the fiscal year 2014-15.,"['District Treasury', 'Andhra Pradesh', 'Krishna', 'August', '2014-15', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Police', 'Social Welfare', 'Public Health', 'Welfare of Scheduled Castes', 'Surveys and Statistics', 'Medical Education, Training and Research', 'Secondary Education', 'Direction and Administration', 'Education', 'Ayurveda', 'Civil and Sessions Courts', 'Legal Advisors and Counsels', 'Homeopathy', 'District Offices', 'Government Hostels', 'Headquarters Office', 'Special Criminal Courts dealing with Offences under the Indian Penal Code and Protection of Civil Rights Act,1955 against Scheduled Castes and Scheduled Tribes', 'District Police Force', 'Ayurvedic Hospitals and Dispensaries']"
Krishna,September,2014-15,The dataset provides the details of disbursement of the Krishna district treasury for the month of September in the fiscal year 2014-15.,"['District Treasury', 'Andhra Pradesh', 'Krishna', 'September', '2014-15', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Police', 'Social Welfare', 'Public Health', 'Welfare of Scheduled Castes', 'Surveys and Statistics', 'Medical Education, Training and Research', 'Secondary Education', 'Direction and Administration', 'Education', 'Ayurveda', 'Civil and Sessions Courts', 'Legal Advisors and Counsels', 'Homeopathy', 'District Offices', 'Government Hostels', 'Headquarters Office', 'Special Criminal Courts dealing with Offences under the Indian Penal Code and Protection of Civil Rights Act,1955 against Scheduled Castes and Scheduled Tribes', 'District Police Force', 'Ayurvedic Hospitals and Dispensaries']"
Krishna,October,2014-15,The dataset provides the details of disbursement of the Krishna district treasury for the month of October in the fiscal year 2014-15.,"['District Treasury', 'Andhra Pradesh', 'Krishna', 'October', '2014-15', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Police', 'Social Welfare', 'Public Health', 'Welfare of Scheduled Castes', 'Surveys and Statistics', 'Medical Education, Training and Research', 'Secondary Education', 'Direction and Administration', 'Education', 'Ayurveda', 'Civil and Sessions Courts', 'Legal Advisors and Counsels', 'Homeopathy', 'District Offices', 'Government Hostels', 'Headquarters Office', 'Special Criminal Courts dealing with Offences under the Indian Penal Code and Protection of Civil Rights Act,1955 against Scheduled Castes and Scheduled Tribes', 'District Police Force', 'Ayurvedic Hospitals and Dispensaries']"
Krishna,November,2014-15,The dataset provides the details of disbursement of the Krishna district treasury for the month of November in the fiscal year 2014-15.,"['District Treasury', 'Andhra Pradesh', 'Krishna', 'November', '2014-15', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Police', 'Social Welfare', 'Public Health', 'Welfare of Scheduled Castes', 'Surveys and Statistics', 'Medical Education, Training and Research', 'Secondary Education', 'Direction and Administration', 'Education', 'Ayurveda', 'Civil and Sessions Courts', 'Legal Advisors and Counsels', 'Homeopathy', 'District Offices', 'Government Hostels', 'Headquarters Office', 'Special Criminal Courts dealing with Offences under the Indian Penal Code and Protection of Civil Rights Act,1955 against Scheduled Castes and Scheduled Tribes', 'District Police Force', 'Ayurvedic Hospitals and Dispensaries']"
Krishna,December,2014-15,The dataset provides the details of disbursement of the Krishna district treasury for the month of December in the fiscal year 2014-15.,"['District Treasury', 'Andhra Pradesh', 'Krishna', 'December', '2014-15', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Police', 'Social Welfare', 'Public Health', 'Welfare of Scheduled Castes', 'Surveys and Statistics', 'Medical Education, Training and Research', 'Secondary Education', 'Direction and Administration', 'Education', 'Ayurveda', 'Civil and Sessions Courts', 'Legal Advisors and Counsels', 'Homeopathy', 'District Offices', 'Government Hostels', 'Headquarters Office', 'Special Criminal Courts dealing with Offences under the Indian Penal Code and Protection of Civil Rights Act,1955 against Scheduled Castes and Scheduled Tribes', 'District Police Force', 'Ayurvedic Hospitals and Dispensaries']"
Krishna,January,2014-15,The dataset provides the details of disbursement of the Krishna district treasury for the month of January in the fiscal year 2014-15.,"['District Treasury', 'Andhra Pradesh', 'Krishna', 'January', '2014-15', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Social Security and Welfare', 'General Education', 'Administration of Justice', 'Police', 'Social Welfare', 'Public Health', 'Welfare of Scheduled Castes', 'Surveys and Statistics', 'Medical Education, Training and Research', 'Secondary Education', 'Direction and Administration', 'Education', 'Ayurveda', 'Civil and Sessions Courts', 'Legal Advisors and Counsels', 'Homeopathy', 'District Offices', 'Government Hostels', 'Headquarters Office', 'Special Criminal Courts dealing with Offences under the Indian Penal Code and Protection of Civil Rights Act,1955 against Scheduled Castes and Scheduled Tribes', 'District Police Force', 'Ayurvedic Hospitals and Dispensaries']"
