Amount,Detailed Head,District,Group Sub Head,Major Head,Major Head Type,Minor Head,Month,Plan/Non Plan,Sub Detailed Head,Sub Head,Sub Major Head,Major Head Description,Sub Major Head Description,Minor Head Description,Group Sub Head Description,Sub Head Description,Detailed Head Description,Sub Detailed Head Description,Voted/Charged,Head of Account
285000.0,010,GUNTUR,00,2011,P,101,DEC,N,011,05,02,State Legislature,State Legislatures,Legislative Assembly,Not Applicable,Members,Salaries,Pay,V,2011021010005010011NVN
0.0,010,GUNTUR,00,2011,P,101,DEC,N,012,05,02,State Legislature,State Legislatures,Legislative Assembly,Not Applicable,Members,Salaries,Allowances,V,2011021010005010012NVN
60000.0,310,GUNTUR,00,2014,P,001,DEC,N,312,05,00,,,,,,,,,
327395.0,010,GUNTUR,00,2014,P,103,DEC,N,011,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Salaries,Pay,V,2014001030005010011NVN
14368.0,010,GUNTUR,00,2014,P,103,DEC,N,012,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Salaries,Allowances,V,2014001030005010012NVN
262832.0,010,GUNTUR,00,2014,P,103,DEC,N,013,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Salaries,Dearness Allowance,V,2014001030005010013NVN
1500.0,010,GUNTUR,00,2014,P,103,DEC,N,014,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Salaries,Sumptuary Allowance,V,2014001030005010014NVN
75586.0,010,GUNTUR,00,2014,P,103,DEC,N,015,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Salaries,Interim Relief,V,2014001030005010015NVN
62218.0,010,GUNTUR,00,2014,P,103,DEC,N,016,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Salaries,House Rent Allowance,V,2014001030005010016NVN
0.0,010,GUNTUR,00,2014,P,103,DEC,N,017,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Salaries,Medical Reimbursement,V,2014001030005010017NVN
145974.0,010,GUNTUR,00,2014,P,103,DEC,N,018,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Salaries,Encashment of Earned Leave,V,2014001030005010018NVN
0.0,110,GUNTUR,00,2014,P,103,DEC,N,111,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Domestic Travel Expenses,Travelling Allowance,V,2014001030005110111NVN
1671.0,130,GUNTUR,00,2014,P,103,DEC,N,131,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Office Expenses,"Service Postage, Telegram and Telephone Charges",V,2014001030005130131NVN
