Amount,Detailed Head,District,Group Sub Head,Major Head,Major Head Type,Minor Head,Month,Plan/Non Plan,Sub Detailed Head,Sub Head,Sub Major Head,Major Head Description,Sub Major Head Description,Minor Head Description,Group Sub Head Description,Sub Head Description,Detailed Head Description,Sub Detailed Head Description,Voted/Charged,Head of Account
924238.0,310,ANANTAPUR,00,2014,P,001,MAY,N,312,05,00,,,,,,,,,
513261.0,010,ANANTAPUR,00,2014,P,103,MAY,N,011,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Salaries,Pay,V,2014001030005010011NVN
24350.0,010,ANANTAPUR,00,2014,P,103,MAY,N,012,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Salaries,Allowances,V,2014001030005010012NVN
441642.0,010,ANANTAPUR,00,2014,P,103,MAY,N,013,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Salaries,Dearness Allowance,V,2014001030005010013NVN
119682.0,010,ANANTAPUR,00,2014,P,103,MAY,N,015,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Salaries,Interim Relief,V,2014001030005010015NVN
104789.0,010,ANANTAPUR,00,2014,P,103,MAY,N,016,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Salaries,House Rent Allowance,V,2014001030005010016NVN
0.0,010,ANANTAPUR,00,2014,P,103,MAY,N,018,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Salaries,Encashment of Earned Leave,V,2014001030005010018NVN
2237.0,110,ANANTAPUR,00,2014,P,103,MAY,N,111,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Domestic Travel Expenses,Travelling Allowance,V,2014001030005110111NVN
1858.0,130,ANANTAPUR,00,2014,P,103,MAY,N,131,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Office Expenses,"Service Postage, Telegram and Telephone Charges",V,2014001030005130131NVN
1400.0,130,ANANTAPUR,00,2014,P,103,MAY,N,132,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Office Expenses,Other Office Expenses,V,2014001030005130132NVN
0.0,130,ANANTAPUR,00,2014,P,103,MAY,N,133,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Office Expenses,Water and Electricity Charges,V,2014001030005130133NVN
0.0,280,ANANTAPUR,00,2014,P,103,MAY,N,284,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Professional Services,Other Payments,V,2014001030005280284NVN
0.0,310,ANANTAPUR,00,2014,P,103,MAY,N,318,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Grants-in-Aid,Obsequies Charges,V,2014001030005310318NVN
16402079.0,010,ANANTAPUR,00,2014,P,105,MAY,N,011,04,00,Administration of Justice,Not Applicable,Civil and Sessions Courts,Not Applicable,Civil and Session Courts,Salaries,Pay,V,2014001050004010011NVN
456119.0,010,ANANTAPUR,00,2014,P,105,MAY,N,012,04,00,Administration of Justice,Not Applicable,Civil and Sessions Courts,Not Applicable,Civil and Session Courts,Salaries,Allowances,V,2014001050004010012NVN
