District,Month,Year,Description,Keywords
Eastgodavari,April,2015-16,The dataset provides the details of disbursement of the Eastgodavari district treasury for the month of April in the fiscal year 2015-16.,"['District Treasury', 'Andhra Pradesh', 'Eastgodavari', 'April', '2015-16', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'General Education', 'Social Security and Welfare', 'Police', 'Administration of Justice', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Surveys and Statistics', 'Secondary Education', 'Public Health', 'Welfare of Scheduled Castes', 'Direction and Administration', 'Education', 'Special Police', 'Polytechnics', 'Child Welfare', 'Homeopathy', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Special Criminal Courts dealing with Offences under the Indian Penal Code and Protection of Civil Rights Act,1955 against Scheduled Castes and Scheduled Tribes', 'District Police Force']"
Eastgodavari,May,2015-16,The dataset provides the details of disbursement of the Eastgodavari district treasury for the month of May in the fiscal year 2015-16.,"['District Treasury', 'Andhra Pradesh', 'Eastgodavari', 'May', '2015-16', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'General Education', 'Social Security and Welfare', 'Police', 'Administration of Justice', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Surveys and Statistics', 'Secondary Education', 'Public Health', 'Welfare of Scheduled Castes', 'Direction and Administration', 'Education', 'Special Police', 'Polytechnics', 'Child Welfare', 'Homeopathy', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Special Criminal Courts dealing with Offences under the Indian Penal Code and Protection of Civil Rights Act,1955 against Scheduled Castes and Scheduled Tribes', 'District Police Force']"
Eastgodavari,June,2015-16,The dataset provides the details of disbursement of the Eastgodavari district treasury for the month of June in the fiscal year 2015-16.,"['District Treasury', 'Andhra Pradesh', 'Eastgodavari', 'June', '2015-16', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'General Education', 'Social Security and Welfare', 'Police', 'Administration of Justice', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Surveys and Statistics', 'Secondary Education', 'Public Health', 'Welfare of Scheduled Castes', 'Direction and Administration', 'Education', 'Special Police', 'Polytechnics', 'Child Welfare', 'Homeopathy', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Special Criminal Courts dealing with Offences under the Indian Penal Code and Protection of Civil Rights Act,1955 against Scheduled Castes and Scheduled Tribes', 'District Police Force']"
Eastgodavari,July,2015-16,The dataset provides the details of disbursement of the Eastgodavari district treasury for the month of July in the fiscal year 2015-16.,"['District Treasury', 'Andhra Pradesh', 'Eastgodavari', 'July', '2015-16', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'General Education', 'Social Security and Welfare', 'Police', 'Administration of Justice', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Surveys and Statistics', 'Secondary Education', 'Public Health', 'Welfare of Scheduled Castes', 'Direction and Administration', 'Education', 'Special Police', 'Polytechnics', 'Child Welfare', 'Homeopathy', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Special Criminal Courts dealing with Offences under the Indian Penal Code and Protection of Civil Rights Act,1955 against Scheduled Castes and Scheduled Tribes', 'District Police Force']"
Eastgodavari,August,2015-16,The dataset provides the details of disbursement of the Eastgodavari district treasury for the month of August in the fiscal year 2015-16.,"['District Treasury', 'Andhra Pradesh', 'Eastgodavari', 'August', '2015-16', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'General Education', 'Social Security and Welfare', 'Police', 'Administration of Justice', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Surveys and Statistics', 'Secondary Education', 'Public Health', 'Welfare of Scheduled Castes', 'Direction and Administration', 'Education', 'Special Police', 'Polytechnics', 'Child Welfare', 'Homeopathy', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Special Criminal Courts dealing with Offences under the Indian Penal Code and Protection of Civil Rights Act,1955 against Scheduled Castes and Scheduled Tribes', 'District Police Force']"
Eastgodavari,September,2015-16,The dataset provides the details of disbursement of the Eastgodavari district treasury for the month of September in the fiscal year 2015-16.,"['District Treasury', 'Andhra Pradesh', 'Eastgodavari', 'September', '2015-16', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'General Education', 'Social Security and Welfare', 'Police', 'Administration of Justice', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Surveys and Statistics', 'Secondary Education', 'Public Health', 'Welfare of Scheduled Castes', 'Direction and Administration', 'Education', 'Special Police', 'Polytechnics', 'Child Welfare', 'Homeopathy', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Special Criminal Courts dealing with Offences under the Indian Penal Code and Protection of Civil Rights Act,1955 against Scheduled Castes and Scheduled Tribes', 'District Police Force']"
Eastgodavari,October,2015-16,The dataset provides the details of disbursement of the Eastgodavari district treasury for the month of October in the fiscal year 2015-16.,"['District Treasury', 'Andhra Pradesh', 'Eastgodavari', 'October', '2015-16', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'General Education', 'Social Security and Welfare', 'Police', 'Administration of Justice', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Surveys and Statistics', 'Secondary Education', 'Public Health', 'Welfare of Scheduled Castes', 'Direction and Administration', 'Education', 'Special Police', 'Polytechnics', 'Child Welfare', 'Homeopathy', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Special Criminal Courts dealing with Offences under the Indian Penal Code and Protection of Civil Rights Act,1955 against Scheduled Castes and Scheduled Tribes', 'District Police Force']"
Eastgodavari,November,2015-16,The dataset provides the details of disbursement of the Eastgodavari district treasury for the month of November in the fiscal year 2015-16.,"['District Treasury', 'Andhra Pradesh', 'Eastgodavari', 'November', '2015-16', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'General Education', 'Social Security and Welfare', 'Police', 'Administration of Justice', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Surveys and Statistics', 'Secondary Education', 'Public Health', 'Welfare of Scheduled Castes', 'Direction and Administration', 'Education', 'Special Police', 'Polytechnics', 'Child Welfare', 'Homeopathy', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Special Criminal Courts dealing with Offences under the Indian Penal Code and Protection of Civil Rights Act,1955 against Scheduled Castes and Scheduled Tribes', 'District Police Force']"
Eastgodavari,December,2015-16,The dataset provides the details of disbursement of the Eastgodavari district treasury for the month of December in the fiscal year 2015-16.,"['District Treasury', 'Andhra Pradesh', 'Eastgodavari', 'December', '2015-16', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'General Education', 'Social Security and Welfare', 'Police', 'Administration of Justice', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Surveys and Statistics', 'Secondary Education', 'Public Health', 'Welfare of Scheduled Castes', 'Direction and Administration', 'Education', 'Special Police', 'Polytechnics', 'Child Welfare', 'Homeopathy', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Special Criminal Courts dealing with Offences under the Indian Penal Code and Protection of Civil Rights Act,1955 against Scheduled Castes and Scheduled Tribes', 'District Police Force']"
Eastgodavari,January,2015-16,The dataset provides the details of disbursement of the Eastgodavari district treasury for the month of January in the fiscal year 2015-16.,"['District Treasury', 'Andhra Pradesh', 'Eastgodavari', 'January', '2015-16', 'Medical and Public Health', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'General Education', 'Social Security and Welfare', 'Police', 'Administration of Justice', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Surveys and Statistics', 'Secondary Education', 'Public Health', 'Welfare of Scheduled Castes', 'Direction and Administration', 'Education', 'Special Police', 'Polytechnics', 'Child Welfare', 'Homeopathy', 'District Offices', 'Headquarters Office', 'Regional Offices', 'Government Hostels', 'Special Criminal Courts dealing with Offences under the Indian Penal Code and Protection of Civil Rights Act,1955 against Scheduled Castes and Scheduled Tribes', 'District Police Force']"
