Amount,Detailed Head,District,Group Sub Head,Major Head,Major Head Type,Minor Head,Month,Plan/Non Plan,Sub Detailed Head,Sub Head,Sub Major Head,Major Head Description,Sub Major Head Description,Minor Head Description,Group Sub Head Description,Sub Head Description,Detailed Head Description,Sub Detailed Head Description,Voted/Charged,Head of Account
394181.0,310,EASTGODAVARI,00,2014,P,001,SEP,N,312,05,00,,,,,,,,,
349820.0,010,EASTGODAVARI,00,2014,P,103,SEP,N,011,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Salaries,Pay,V,2014001030005010011NVN
17121.0,010,EASTGODAVARI,00,2014,P,103,SEP,N,012,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Salaries,Allowances,V,2014001030005010012NVN
251378.0,010,EASTGODAVARI,00,2014,P,103,SEP,N,013,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Salaries,Dearness Allowance,V,2014001030005010013NVN
80640.0,010,EASTGODAVARI,00,2014,P,103,SEP,N,015,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Salaries,Interim Relief,V,2014001030005010015NVN
59250.0,010,EASTGODAVARI,00,2014,P,103,SEP,N,016,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Salaries,House Rent Allowance,V,2014001030005010016NVN
100.0,010,EASTGODAVARI,00,2014,P,103,SEP,N,017,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Salaries,Medical Reimbursement,V,2014001030005010017NVN
0.0,010,EASTGODAVARI,00,2014,P,103,SEP,N,018,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Salaries,Encashment of Earned Leave,V,2014001030005010018NVN
1210.0,110,EASTGODAVARI,00,2014,P,103,SEP,N,111,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Domestic Travel Expenses,Travelling Allowance,V,2014001030005110111NVN
0.0,130,EASTGODAVARI,00,2014,P,103,SEP,N,131,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Office Expenses,"Service Postage, Telegram and Telephone Charges",V,2014001030005130131NVN
0.0,130,EASTGODAVARI,00,2014,P,103,SEP,N,132,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Office Expenses,Other Office Expenses,V,2014001030005130132NVN
2426.0,130,EASTGODAVARI,00,2014,P,103,SEP,N,133,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,Office Expenses,Water and Electricity Charges,V,2014001030005130133NVN
0.0,140,EASTGODAVARI,00,2014,P,103,SEP,N,000,05,00,Administration of Justice,Not Applicable,Special Courts,Not Applicable,Special Courts for the Trial of Prohibition and Excise Offences,"Rents, Rates and Taxes",Not Applicable,V,2014001030005140000NVN
0.0,000,EASTGODAVARI,00,2014,P,105,SEP,N,000,04,00,,,,,,,,,
12772572.0,010,EASTGODAVARI,00,2014,P,105,SEP,N,011,04,00,Administration of Justice,Not Applicable,Civil and Sessions Courts,Not Applicable,Civil and Session Courts,Salaries,Pay,V,2014001050004010011NVN
776059.0,010,EASTGODAVARI,00,2014,P,105,SEP,N,012,04,00,Administration of Justice,Not Applicable,Civil and Sessions Courts,Not Applicable,Civil and Session Courts,Salaries,Allowances,V,2014001050004010012NVN
9667080.0,010,EASTGODAVARI,00,2014,P,105,SEP,N,013,04,00,Administration of Justice,Not Applicable,Civil and Sessions Courts,Not Applicable,Civil and Session Courts,Salaries,Dearness Allowance,V,2014001050004010013NVN
9800.0,010,EASTGODAVARI,00,2014,P,105,SEP,N,014,04,00,Administration of Justice,Not Applicable,Civil and Sessions Courts,Not Applicable,Civil and Session Courts,Salaries,Sumptuary Allowance,V,2014001050004010014NVN
2739521.0,010,EASTGODAVARI,00,2014,P,105,SEP,N,015,04,00,Administration of Justice,Not Applicable,Civil and Sessions Courts,Not Applicable,Civil and Session Courts,Salaries,Interim Relief,V,2014001050004010015NVN
1681013.0,010,EASTGODAVARI,00,2014,P,105,SEP,N,016,04,00,Administration of Justice,Not Applicable,Civil and Sessions Courts,Not Applicable,Civil and Session Courts,Salaries,House Rent Allowance,V,2014001050004010016NVN
95691.0,010,EASTGODAVARI,00,2014,P,105,SEP,N,017,04,00,Administration of Justice,Not Applicable,Civil and Sessions Courts,Not Applicable,Civil and Session Courts,Salaries,Medical Reimbursement,V,2014001050004010017NVN
548148.0,010,EASTGODAVARI,00,2014,P,105,SEP,N,018,04,00,Administration of Justice,Not Applicable,Civil and Sessions Courts,Not Applicable,Civil and Session Courts,Salaries,Encashment of Earned Leave,V,2014001050004010018NVN
15600.0,020,EASTGODAVARI,00,2014,P,105,SEP,N,000,04,00,,,,,,,,,
16734.0,110,EASTGODAVARI,00,2014,P,105,SEP,N,111,04,00,Administration of Justice,Not Applicable,Civil and Sessions Courts,Not Applicable,Civil and Session Courts,Domestic Travel Expenses,Travelling Allowance,V,2014001050004110111NVN
28939.0,110,EASTGODAVARI,00,2014,P,105,SEP,N,114,04,00,Administration of Justice,Not Applicable,Civil and Sessions Courts,Not Applicable,Civil and Session Courts,Domestic Travel Expenses,Fixed Travelling Allowance,V,2014001050004110114NVN
67247.0,130,EASTGODAVARI,00,2014,P,105,SEP,N,131,04,00,Administration of Justice,Not Applicable,Civil and Sessions Courts,Not Applicable,Civil and Session Courts,Office Expenses,"Service Postage, Telegram and Telephone Charges",V,2014001050004130131NVN
85789.0,130,EASTGODAVARI,00,2014,P,105,SEP,N,132,04,00,Administration of Justice,Not Applicable,Civil and Sessions Courts,Not Applicable,Civil and Session Courts,Office Expenses,Other Office Expenses,V,2014001050004130132NVN
58019.0,130,EASTGODAVARI,00,2014,P,105,SEP,N,133,04,00,Administration of Justice,Not Applicable,Civil and Sessions Courts,Not Applicable,Civil and Session Courts,Office Expenses,Water and Electricity Charges,V,2014001050004130133NVN
24731.0,140,EASTGODAVARI,00,2014,P,105,SEP,N,000,04,00,Administration of Justice,Not Applicable,Civil and Sessions Courts,Not Applicable,Civil and Session Courts,"Rents, Rates and Taxes",Not Applicable,V,2014001050004140000NVN
-200.0,200,EASTGODAVARI,00,2014,P,105,SEP,N,000,04,00,Administration of Justice,Not Applicable,Civil and Sessions Courts,Not Applicable,Civil and Session Courts,Other Administrative Expenses,Not Applicable,V,2014001050004200000NVN
