District,Month,Year,Description,Keywords
Srikakulam,April,2017-18,The dataset provides the details of disbursement of the Srikakulam district treasury for the month of April in the fiscal year 2017-18.,"['District Treasury', 'Andhra Pradesh', 'Srikakulam', 'April', '2017-18', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'General Education', 'Social Security and Welfare', 'Administration of Justice', 'Police', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Public Health', 'Secondary Education', 'Welfare of Backward Classes', 'Direction and Administration', 'Education', 'Child Welfare', 'Legal Advisors and Counsels', 'Government Colleges and Institutes', 'Welfare of Handicapped', 'District Offices', 'Government Hostels', 'Integrated Child Development Service (ICDS)', 'District Police Force', 'Economic Support Schemes', 'Industrial Training Institutes']"
Srikakulam,May,2017-18,The dataset provides the details of disbursement of the Srikakulam district treasury for the month of May in the fiscal year 2017-18.,"['District Treasury', 'Andhra Pradesh', 'Srikakulam', 'May', '2017-18', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'General Education', 'Social Security and Welfare', 'Administration of Justice', 'Police', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Public Health', 'Secondary Education', 'Welfare of Backward Classes', 'Direction and Administration', 'Education', 'Child Welfare', 'Legal Advisors and Counsels', 'Government Colleges and Institutes', 'Welfare of Handicapped', 'District Offices', 'Government Hostels', 'Integrated Child Development Service (ICDS)', 'District Police Force', 'Economic Support Schemes', 'Industrial Training Institutes']"
Srikakulam,June,2017-18,The dataset provides the details of disbursement of the Srikakulam district treasury for the month of June in the fiscal year 2017-18.,"['District Treasury', 'Andhra Pradesh', 'Srikakulam', 'June', '2017-18', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'General Education', 'Social Security and Welfare', 'Administration of Justice', 'Police', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Public Health', 'Secondary Education', 'Welfare of Backward Classes', 'Direction and Administration', 'Education', 'Child Welfare', 'Legal Advisors and Counsels', 'Government Colleges and Institutes', 'Welfare of Handicapped', 'District Offices', 'Government Hostels', 'Integrated Child Development Service (ICDS)', 'District Police Force', 'Economic Support Schemes', 'Industrial Training Institutes']"
Srikakulam,July,2017-18,The dataset provides the details of disbursement of the Srikakulam district treasury for the month of July in the fiscal year 2017-18.,"['District Treasury', 'Andhra Pradesh', 'Srikakulam', 'July', '2017-18', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'General Education', 'Social Security and Welfare', 'Administration of Justice', 'Police', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Public Health', 'Secondary Education', 'Welfare of Backward Classes', 'Direction and Administration', 'Education', 'Child Welfare', 'Legal Advisors and Counsels', 'Government Colleges and Institutes', 'Welfare of Handicapped', 'District Offices', 'Government Hostels', 'Integrated Child Development Service (ICDS)', 'District Police Force', 'Economic Support Schemes', 'Industrial Training Institutes']"
Srikakulam,August,2017-18,The dataset provides the details of disbursement of the Srikakulam district treasury for the month of August in the fiscal year 2017-18.,"['District Treasury', 'Andhra Pradesh', 'Srikakulam', 'August', '2017-18', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'General Education', 'Social Security and Welfare', 'Administration of Justice', 'Police', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Public Health', 'Secondary Education', 'Welfare of Backward Classes', 'Direction and Administration', 'Education', 'Child Welfare', 'Legal Advisors and Counsels', 'Government Colleges and Institutes', 'Welfare of Handicapped', 'District Offices', 'Government Hostels', 'Integrated Child Development Service (ICDS)', 'District Police Force', 'Economic Support Schemes', 'Industrial Training Institutes']"
Srikakulam,September,2017-18,The dataset provides the details of disbursement of the Srikakulam district treasury for the month of September in the fiscal year 2017-18.,"['District Treasury', 'Andhra Pradesh', 'Srikakulam', 'September', '2017-18', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'General Education', 'Social Security and Welfare', 'Administration of Justice', 'Police', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Public Health', 'Secondary Education', 'Welfare of Backward Classes', 'Direction and Administration', 'Education', 'Child Welfare', 'Legal Advisors and Counsels', 'Government Colleges and Institutes', 'Welfare of Handicapped', 'District Offices', 'Government Hostels', 'Integrated Child Development Service (ICDS)', 'District Police Force', 'Economic Support Schemes', 'Industrial Training Institutes']"
Srikakulam,October,2017-18,The dataset provides the details of disbursement of the Srikakulam district treasury for the month of October in the fiscal year 2017-18.,"['District Treasury', 'Andhra Pradesh', 'Srikakulam', 'October', '2017-18', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'General Education', 'Social Security and Welfare', 'Administration of Justice', 'Police', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Public Health', 'Secondary Education', 'Welfare of Backward Classes', 'Direction and Administration', 'Education', 'Child Welfare', 'Legal Advisors and Counsels', 'Government Colleges and Institutes', 'Welfare of Handicapped', 'District Offices', 'Government Hostels', 'Integrated Child Development Service (ICDS)', 'District Police Force', 'Economic Support Schemes', 'Industrial Training Institutes']"
Srikakulam,November,2017-18,The dataset provides the details of disbursement of the Srikakulam district treasury for the month of November in the fiscal year 2017-18.,"['District Treasury', 'Andhra Pradesh', 'Srikakulam', 'November', '2017-18', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'General Education', 'Social Security and Welfare', 'Administration of Justice', 'Police', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Public Health', 'Secondary Education', 'Welfare of Backward Classes', 'Direction and Administration', 'Education', 'Child Welfare', 'Legal Advisors and Counsels', 'Government Colleges and Institutes', 'Welfare of Handicapped', 'District Offices', 'Government Hostels', 'Integrated Child Development Service (ICDS)', 'District Police Force', 'Economic Support Schemes', 'Industrial Training Institutes']"
Srikakulam,December,2017-18,The dataset provides the details of disbursement of the Srikakulam district treasury for the month of December in the fiscal year 2017-18.,"['District Treasury', 'Andhra Pradesh', 'Srikakulam', 'December', '2017-18', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'General Education', 'Social Security and Welfare', 'Administration of Justice', 'Police', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Public Health', 'Secondary Education', 'Welfare of Backward Classes', 'Direction and Administration', 'Education', 'Child Welfare', 'Legal Advisors and Counsels', 'Government Colleges and Institutes', 'Welfare of Handicapped', 'District Offices', 'Government Hostels', 'Integrated Child Development Service (ICDS)', 'District Police Force', 'Economic Support Schemes', 'Industrial Training Institutes']"
Srikakulam,January,2017-18,The dataset provides the details of disbursement of the Srikakulam district treasury for the month of January in the fiscal year 2017-18.,"['District Treasury', 'Andhra Pradesh', 'Srikakulam', 'January', '2017-18', 'Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities', 'Medical and Public Health', 'General Education', 'Social Security and Welfare', 'Administration of Justice', 'Police', 'Social Welfare', 'Welfare of Scheduled Tribes', 'Welfare of Scheduled Castes', 'Public Health', 'Secondary Education', 'Welfare of Backward Classes', 'Direction and Administration', 'Education', 'Child Welfare', 'Legal Advisors and Counsels', 'Government Colleges and Institutes', 'Welfare of Handicapped', 'District Offices', 'Government Hostels', 'Integrated Child Development Service (ICDS)', 'District Police Force', 'Economic Support Schemes', 'Industrial Training Institutes']"
